id,path,label
TRAIN_4949,/content/drive/My Drive/CremaD/train/TRAIN_4949.wav,0
TRAIN_4950,/content/drive/My Drive/CremaD/train/TRAIN_4950.wav,3
TRAIN_4951,/content/drive/My Drive/CremaD/train/TRAIN_4951.wav,5
TRAIN_4952,/content/drive/My Drive/CremaD/train/TRAIN_4952.wav,2
TRAIN_4953,/content/drive/My Drive/CremaD/train/TRAIN_4953.wav,2
TRAIN_4954,/content/drive/My Drive/CremaD/train/TRAIN_4954.wav,0
TRAIN_4955,/content/drive/My Drive/CremaD/train/TRAIN_4955.wav,5
TRAIN_4956,/content/drive/My Drive/CremaD/train/TRAIN_4956.wav,5
TRAIN_4957,/content/drive/My Drive/CremaD/train/TRAIN_4957.wav,3
TRAIN_4958,/content/drive/My Drive/CremaD/train/TRAIN_4958.wav,2
TRAIN_4959,/content/drive/My Drive/CremaD/train/TRAIN_4959.wav,2
TRAIN_4960,/content/drive/My Drive/CremaD/train/TRAIN_4960.wav,3
TRAIN_4961,/content/drive/My Drive/CremaD/train/TRAIN_4961.wav,5
TRAIN_4962,/content/drive/My Drive/CremaD/train/TRAIN_4962.wav,1
TRAIN_4963,/content/drive/My Drive/CremaD/train/TRAIN_4963.wav,0
TRAIN_4964,/content/drive/My Drive/CremaD/train/TRAIN_4964.wav,3
TRAIN_4965,/content/drive/My Drive/CremaD/train/TRAIN_4965.wav,0
TRAIN_4966,/content/drive/My Drive/CremaD/train/TRAIN_4966.wav,1
TRAIN_4967,/content/drive/My Drive/CremaD/train/TRAIN_4967.wav,3
TRAIN_4968,/content/drive/My Drive/CremaD/train/TRAIN_4968.wav,3
TRAIN_4969,/content/drive/My Drive/CremaD/train/TRAIN_4969.wav,3
TRAIN_4970,/content/drive/My Drive/CremaD/train/TRAIN_4970.wav,1
TRAIN_4971,/content/drive/My Drive/CremaD/train/TRAIN_4971.wav,2
TRAIN_4972,/content/drive/My Drive/CremaD/train/TRAIN_4972.wav,5
TRAIN_4973,/content/drive/My Drive/CremaD/train/TRAIN_4973.wav,0
TRAIN_4974,/content/drive/My Drive/CremaD/train/TRAIN_4974.wav,2
TRAIN_4975,/content/drive/My Drive/CremaD/train/TRAIN_4975.wav,3
TRAIN_4976,/content/drive/My Drive/CremaD/train/TRAIN_4976.wav,2
TRAIN_4977,/content/drive/My Drive/CremaD/train/TRAIN_4977.wav,5
TRAIN_4978,/content/drive/My Drive/CremaD/train/TRAIN_4978.wav,1
TRAIN_4979,/content/drive/My Drive/CremaD/train/TRAIN_4979.wav,1
TRAIN_4980,/content/drive/My Drive/CremaD/train/TRAIN_4980.wav,0
TRAIN_4981,/content/drive/My Drive/CremaD/train/TRAIN_4981.wav,3
TRAIN_4982,/content/drive/My Drive/CremaD/train/TRAIN_4982.wav,5
TRAIN_4983,/content/drive/My Drive/CremaD/train/TRAIN_4983.wav,4
TRAIN_4984,/content/drive/My Drive/CremaD/train/TRAIN_4984.wav,1
TRAIN_4985,/content/drive/My Drive/CremaD/train/TRAIN_4985.wav,2
TRAIN_4986,/content/drive/My Drive/CremaD/train/TRAIN_4986.wav,4
TRAIN_4987,/content/drive/My Drive/CremaD/train/TRAIN_4987.wav,3
TRAIN_4988,/content/drive/My Drive/CremaD/train/TRAIN_4988.wav,2
TRAIN_4989,/content/drive/My Drive/CremaD/train/TRAIN_4989.wav,5
TRAIN_4990,/content/drive/My Drive/CremaD/train/TRAIN_4990.wav,5
TRAIN_4991,/content/drive/My Drive/CremaD/train/TRAIN_4991.wav,5
TRAIN_4992,/content/drive/My Drive/CremaD/train/TRAIN_4992.wav,5
TRAIN_4993,/content/drive/My Drive/CremaD/train/TRAIN_4993.wav,4
TRAIN_4994,/content/drive/My Drive/CremaD/train/TRAIN_4994.wav,3
TRAIN_4995,/content/drive/My Drive/CremaD/train/TRAIN_4995.wav,0
TRAIN_4996,/content/drive/My Drive/CremaD/train/TRAIN_4996.wav,4
TRAIN_4997,/content/drive/My Drive/CremaD/train/TRAIN_4997.wav,3
TRAIN_4998,/content/drive/My Drive/CremaD/train/TRAIN_4998.wav,5
TRAIN_4999,/content/drive/My Drive/CremaD/train/TRAIN_4999.wav,5
TRAIN_5000,/content/drive/My Drive/CremaD/train/TRAIN_5000.wav,4
TRAIN_5001,/content/drive/My Drive/CremaD/train/TRAIN_5001.wav,4
TRAIN_5002,/content/drive/My Drive/CremaD/train/TRAIN_5002.wav,2
TRAIN_5003,/content/drive/My Drive/CremaD/train/TRAIN_5003.wav,3
TRAIN_5004,/content/drive/My Drive/CremaD/train/TRAIN_5004.wav,3
TRAIN_5005,/content/drive/My Drive/CremaD/train/TRAIN_5005.wav,3
TRAIN_5006,/content/drive/My Drive/CremaD/train/TRAIN_5006.wav,1
TRAIN_5007,/content/drive/My Drive/CremaD/train/TRAIN_5007.wav,0
TRAIN_5008,/content/drive/My Drive/CremaD/train/TRAIN_5008.wav,5
TRAIN_5009,/content/drive/My Drive/CremaD/train/TRAIN_5009.wav,2
TRAIN_5010,/content/drive/My Drive/CremaD/train/TRAIN_5010.wav,3
TRAIN_5011,/content/drive/My Drive/CremaD/train/TRAIN_5011.wav,4
TRAIN_5012,/content/drive/My Drive/CremaD/train/TRAIN_5012.wav,0
TRAIN_5013,/content/drive/My Drive/CremaD/train/TRAIN_5013.wav,3
TRAIN_5014,/content/drive/My Drive/CremaD/train/TRAIN_5014.wav,5
TRAIN_5015,/content/drive/My Drive/CremaD/train/TRAIN_5015.wav,5
TRAIN_5016,/content/drive/My Drive/CremaD/train/TRAIN_5016.wav,2
TRAIN_5017,/content/drive/My Drive/CremaD/train/TRAIN_5017.wav,0
TRAIN_5018,/content/drive/My Drive/CremaD/train/TRAIN_5018.wav,2
TRAIN_5019,/content/drive/My Drive/CremaD/train/TRAIN_5019.wav,2
TRAIN_5020,/content/drive/My Drive/CremaD/train/TRAIN_5020.wav,0
TRAIN_5021,/content/drive/My Drive/CremaD/train/TRAIN_5021.wav,5
TRAIN_5022,/content/drive/My Drive/CremaD/train/TRAIN_5022.wav,1
TRAIN_5023,/content/drive/My Drive/CremaD/train/TRAIN_5023.wav,1
TRAIN_5024,/content/drive/My Drive/CremaD/train/TRAIN_5024.wav,3
TRAIN_5025,/content/drive/My Drive/CremaD/train/TRAIN_5025.wav,1
TRAIN_5026,/content/drive/My Drive/CremaD/train/TRAIN_5026.wav,2
TRAIN_5027,/content/drive/My Drive/CremaD/train/TRAIN_5027.wav,2
TRAIN_5028,/content/drive/My Drive/CremaD/train/TRAIN_5028.wav,0
TRAIN_5029,/content/drive/My Drive/CremaD/train/TRAIN_5029.wav,1
TRAIN_5030,/content/drive/My Drive/CremaD/train/TRAIN_5030.wav,1
TRAIN_5031,/content/drive/My Drive/CremaD/train/TRAIN_5031.wav,4
TRAIN_5032,/content/drive/My Drive/CremaD/train/TRAIN_5032.wav,5
TRAIN_5033,/content/drive/My Drive/CremaD/train/TRAIN_5033.wav,3
TRAIN_5034,/content/drive/My Drive/CremaD/train/TRAIN_5034.wav,4
TRAIN_5035,/content/drive/My Drive/CremaD/train/TRAIN_5035.wav,0
TRAIN_5036,/content/drive/My Drive/CremaD/train/TRAIN_5036.wav,4
TRAIN_5037,/content/drive/My Drive/CremaD/train/TRAIN_5037.wav,4
TRAIN_5038,/content/drive/My Drive/CremaD/train/TRAIN_5038.wav,5
TRAIN_5039,/content/drive/My Drive/CremaD/train/TRAIN_5039.wav,4
TRAIN_5040,/content/drive/My Drive/CremaD/train/TRAIN_5040.wav,3
TRAIN_5041,/content/drive/My Drive/CremaD/train/TRAIN_5041.wav,0
TRAIN_5042,/content/drive/My Drive/CremaD/train/TRAIN_5042.wav,5
TRAIN_5043,/content/drive/My Drive/CremaD/train/TRAIN_5043.wav,5
TRAIN_5044,/content/drive/My Drive/CremaD/train/TRAIN_5044.wav,4
TRAIN_5045,/content/drive/My Drive/CremaD/train/TRAIN_5045.wav,5
TRAIN_5046,/content/drive/My Drive/CremaD/train/TRAIN_5046.wav,1
TRAIN_5047,/content/drive/My Drive/CremaD/train/TRAIN_5047.wav,3
TRAIN_5048,/content/drive/My Drive/CremaD/train/TRAIN_5048.wav,5
TRAIN_5049,/content/drive/My Drive/CremaD/train/TRAIN_5049.wav,1
TRAIN_5050,/content/drive/My Drive/CremaD/train/TRAIN_5050.wav,5
TRAIN_5051,/content/drive/My Drive/CremaD/train/TRAIN_5051.wav,3
TRAIN_5052,/content/drive/My Drive/CremaD/train/TRAIN_5052.wav,5
TRAIN_5053,/content/drive/My Drive/CremaD/train/TRAIN_5053.wav,0
TRAIN_5054,/content/drive/My Drive/CremaD/train/TRAIN_5054.wav,3
TRAIN_5055,/content/drive/My Drive/CremaD/train/TRAIN_5055.wav,2
TRAIN_5056,/content/drive/My Drive/CremaD/train/TRAIN_5056.wav,2
TRAIN_5057,/content/drive/My Drive/CremaD/train/TRAIN_5057.wav,4
TRAIN_5058,/content/drive/My Drive/CremaD/train/TRAIN_5058.wav,0
TRAIN_5059,/content/drive/My Drive/CremaD/train/TRAIN_5059.wav,3
TRAIN_5060,/content/drive/My Drive/CremaD/train/TRAIN_5060.wav,2
TRAIN_5061,/content/drive/My Drive/CremaD/train/TRAIN_5061.wav,2
TRAIN_5062,/content/drive/My Drive/CremaD/train/TRAIN_5062.wav,2
TRAIN_5063,/content/drive/My Drive/CremaD/train/TRAIN_5063.wav,1
TRAIN_5064,/content/drive/My Drive/CremaD/train/TRAIN_5064.wav,4
TRAIN_5065,/content/drive/My Drive/CremaD/train/TRAIN_5065.wav,3
TRAIN_5066,/content/drive/My Drive/CremaD/train/TRAIN_5066.wav,3
TRAIN_5067,/content/drive/My Drive/CremaD/train/TRAIN_5067.wav,0
TRAIN_5068,/content/drive/My Drive/CremaD/train/TRAIN_5068.wav,5
TRAIN_5069,/content/drive/My Drive/CremaD/train/TRAIN_5069.wav,3
TRAIN_5070,/content/drive/My Drive/CremaD/train/TRAIN_5070.wav,3
TRAIN_5071,/content/drive/My Drive/CremaD/train/TRAIN_5071.wav,1
TRAIN_5072,/content/drive/My Drive/CremaD/train/TRAIN_5072.wav,1
TRAIN_5073,/content/drive/My Drive/CremaD/train/TRAIN_5073.wav,3
TRAIN_5074,/content/drive/My Drive/CremaD/train/TRAIN_5074.wav,1
TRAIN_5075,/content/drive/My Drive/CremaD/train/TRAIN_5075.wav,4
TRAIN_5076,/content/drive/My Drive/CremaD/train/TRAIN_5076.wav,2
TRAIN_5077,/content/drive/My Drive/CremaD/train/TRAIN_5077.wav,1
TRAIN_5078,/content/drive/My Drive/CremaD/train/TRAIN_5078.wav,2
TRAIN_5079,/content/drive/My Drive/CremaD/train/TRAIN_5079.wav,4
TRAIN_5080,/content/drive/My Drive/CremaD/train/TRAIN_5080.wav,3
TRAIN_5081,/content/drive/My Drive/CremaD/train/TRAIN_5081.wav,3
TRAIN_5082,/content/drive/My Drive/CremaD/train/TRAIN_5082.wav,1
TRAIN_5083,/content/drive/My Drive/CremaD/train/TRAIN_5083.wav,2
TRAIN_5084,/content/drive/My Drive/CremaD/train/TRAIN_5084.wav,3
TRAIN_5085,/content/drive/My Drive/CremaD/train/TRAIN_5085.wav,3
TRAIN_5086,/content/drive/My Drive/CremaD/train/TRAIN_5086.wav,3
TRAIN_5087,/content/drive/My Drive/CremaD/train/TRAIN_5087.wav,5
TRAIN_5088,/content/drive/My Drive/CremaD/train/TRAIN_5088.wav,3
TRAIN_5089,/content/drive/My Drive/CremaD/train/TRAIN_5089.wav,4
TRAIN_5090,/content/drive/My Drive/CremaD/train/TRAIN_5090.wav,0
TRAIN_5091,/content/drive/My Drive/CremaD/train/TRAIN_5091.wav,4
TRAIN_5092,/content/drive/My Drive/CremaD/train/TRAIN_5092.wav,1
TRAIN_5093,/content/drive/My Drive/CremaD/train/TRAIN_5093.wav,3
TRAIN_5094,/content/drive/My Drive/CremaD/train/TRAIN_5094.wav,3
TRAIN_5095,/content/drive/My Drive/CremaD/train/TRAIN_5095.wav,1
TRAIN_5096,/content/drive/My Drive/CremaD/train/TRAIN_5096.wav,5
TRAIN_5097,/content/drive/My Drive/CremaD/train/TRAIN_5097.wav,3
TRAIN_5098,/content/drive/My Drive/CremaD/train/TRAIN_5098.wav,3
TRAIN_5099,/content/drive/My Drive/CremaD/train/TRAIN_5099.wav,3
TRAIN_5100,/content/drive/My Drive/CremaD/train/TRAIN_5100.wav,2
TRAIN_5101,/content/drive/My Drive/CremaD/train/TRAIN_5101.wav,0
TRAIN_5102,/content/drive/My Drive/CremaD/train/TRAIN_5102.wav,5
TRAIN_5103,/content/drive/My Drive/CremaD/train/TRAIN_5103.wav,5
TRAIN_5104,/content/drive/My Drive/CremaD/train/TRAIN_5104.wav,2
TRAIN_5105,/content/drive/My Drive/CremaD/train/TRAIN_5105.wav,3
TRAIN_5106,/content/drive/My Drive/CremaD/train/TRAIN_5106.wav,1
TRAIN_5107,/content/drive/My Drive/CremaD/train/TRAIN_5107.wav,0
TRAIN_5108,/content/drive/My Drive/CremaD/train/TRAIN_5108.wav,0
TRAIN_5109,/content/drive/My Drive/CremaD/train/TRAIN_5109.wav,3
TRAIN_5110,/content/drive/My Drive/CremaD/train/TRAIN_5110.wav,4
TRAIN_5111,/content/drive/My Drive/CremaD/train/TRAIN_5111.wav,3
TRAIN_5112,/content/drive/My Drive/CremaD/train/TRAIN_5112.wav,4
TRAIN_5113,/content/drive/My Drive/CremaD/train/TRAIN_5113.wav,3
TRAIN_5114,/content/drive/My Drive/CremaD/train/TRAIN_5114.wav,4
TRAIN_5115,/content/drive/My Drive/CremaD/train/TRAIN_5115.wav,4
TRAIN_5116,/content/drive/My Drive/CremaD/train/TRAIN_5116.wav,1
TRAIN_5117,/content/drive/My Drive/CremaD/train/TRAIN_5117.wav,4
TRAIN_5118,/content/drive/My Drive/CremaD/train/TRAIN_5118.wav,4
TRAIN_5119,/content/drive/My Drive/CremaD/train/TRAIN_5119.wav,1
TRAIN_5120,/content/drive/My Drive/CremaD/train/TRAIN_5120.wav,1
TRAIN_5121,/content/drive/My Drive/CremaD/train/TRAIN_5121.wav,1
TRAIN_5122,/content/drive/My Drive/CremaD/train/TRAIN_5122.wav,5
TRAIN_5123,/content/drive/My Drive/CremaD/train/TRAIN_5123.wav,5
TRAIN_5124,/content/drive/My Drive/CremaD/train/TRAIN_5124.wav,2
TRAIN_5125,/content/drive/My Drive/CremaD/train/TRAIN_5125.wav,1
TRAIN_5126,/content/drive/My Drive/CremaD/train/TRAIN_5126.wav,5
TRAIN_5127,/content/drive/My Drive/CremaD/train/TRAIN_5127.wav,3
TRAIN_5128,/content/drive/My Drive/CremaD/train/TRAIN_5128.wav,2
TRAIN_5129,/content/drive/My Drive/CremaD/train/TRAIN_5129.wav,2
TRAIN_5130,/content/drive/My Drive/CremaD/train/TRAIN_5130.wav,0
TRAIN_5131,/content/drive/My Drive/CremaD/train/TRAIN_5131.wav,2
TRAIN_5132,/content/drive/My Drive/CremaD/train/TRAIN_5132.wav,2
TRAIN_5133,/content/drive/My Drive/CremaD/train/TRAIN_5133.wav,1
TRAIN_5134,/content/drive/My Drive/CremaD/train/TRAIN_5134.wav,2
TRAIN_5135,/content/drive/My Drive/CremaD/train/TRAIN_5135.wav,1
TRAIN_5136,/content/drive/My Drive/CremaD/train/TRAIN_5136.wav,2
TRAIN_5137,/content/drive/My Drive/CremaD/train/TRAIN_5137.wav,2
TRAIN_5138,/content/drive/My Drive/CremaD/train/TRAIN_5138.wav,4
TRAIN_5139,/content/drive/My Drive/CremaD/train/TRAIN_5139.wav,5
TRAIN_5140,/content/drive/My Drive/CremaD/train/TRAIN_5140.wav,2
TRAIN_5141,/content/drive/My Drive/CremaD/train/TRAIN_5141.wav,3
TRAIN_5142,/content/drive/My Drive/CremaD/train/TRAIN_5142.wav,3
TRAIN_5143,/content/drive/My Drive/CremaD/train/TRAIN_5143.wav,0
TRAIN_5144,/content/drive/My Drive/CremaD/train/TRAIN_5144.wav,1
TRAIN_5145,/content/drive/My Drive/CremaD/train/TRAIN_5145.wav,2
TRAIN_5146,/content/drive/My Drive/CremaD/train/TRAIN_5146.wav,3
TRAIN_5147,/content/drive/My Drive/CremaD/train/TRAIN_5147.wav,5
TRAIN_5148,/content/drive/My Drive/CremaD/train/TRAIN_5148.wav,0
TRAIN_5149,/content/drive/My Drive/CremaD/train/TRAIN_5149.wav,3
TRAIN_5150,/content/drive/My Drive/CremaD/train/TRAIN_5150.wav,3
TRAIN_5151,/content/drive/My Drive/CremaD/train/TRAIN_5151.wav,4
TRAIN_5152,/content/drive/My Drive/CremaD/train/TRAIN_5152.wav,2
TRAIN_5153,/content/drive/My Drive/CremaD/train/TRAIN_5153.wav,0
TRAIN_5154,/content/drive/My Drive/CremaD/train/TRAIN_5154.wav,0
TRAIN_5155,/content/drive/My Drive/CremaD/train/TRAIN_5155.wav,2
TRAIN_5156,/content/drive/My Drive/CremaD/train/TRAIN_5156.wav,5
TRAIN_5157,/content/drive/My Drive/CremaD/train/TRAIN_5157.wav,3
TRAIN_5158,/content/drive/My Drive/CremaD/train/TRAIN_5158.wav,4
TRAIN_5159,/content/drive/My Drive/CremaD/train/TRAIN_5159.wav,5
TRAIN_5160,/content/drive/My Drive/CremaD/train/TRAIN_5160.wav,1
TRAIN_5161,/content/drive/My Drive/CremaD/train/TRAIN_5161.wav,0
TRAIN_5162,/content/drive/My Drive/CremaD/train/TRAIN_5162.wav,2
TRAIN_5163,/content/drive/My Drive/CremaD/train/TRAIN_5163.wav,3
TRAIN_5164,/content/drive/My Drive/CremaD/train/TRAIN_5164.wav,1
TRAIN_5165,/content/drive/My Drive/CremaD/train/TRAIN_5165.wav,2
TRAIN_5166,/content/drive/My Drive/CremaD/train/TRAIN_5166.wav,3
TRAIN_5167,/content/drive/My Drive/CremaD/train/TRAIN_5167.wav,5
TRAIN_5168,/content/drive/My Drive/CremaD/train/TRAIN_5168.wav,2
TRAIN_5169,/content/drive/My Drive/CremaD/train/TRAIN_5169.wav,3
TRAIN_5170,/content/drive/My Drive/CremaD/train/TRAIN_5170.wav,0
TRAIN_5171,/content/drive/My Drive/CremaD/train/TRAIN_5171.wav,5
TRAIN_5172,/content/drive/My Drive/CremaD/train/TRAIN_5172.wav,0
TRAIN_5173,/content/drive/My Drive/CremaD/train/TRAIN_5173.wav,3
TRAIN_5174,/content/drive/My Drive/CremaD/train/TRAIN_5174.wav,4
TRAIN_5175,/content/drive/My Drive/CremaD/train/TRAIN_5175.wav,4
TRAIN_5176,/content/drive/My Drive/CremaD/train/TRAIN_5176.wav,1
TRAIN_5177,/content/drive/My Drive/CremaD/train/TRAIN_5177.wav,3
TRAIN_5178,/content/drive/My Drive/CremaD/train/TRAIN_5178.wav,3
TRAIN_5179,/content/drive/My Drive/CremaD/train/TRAIN_5179.wav,5
TRAIN_5180,/content/drive/My Drive/CremaD/train/TRAIN_5180.wav,3
TRAIN_5181,/content/drive/My Drive/CremaD/train/TRAIN_5181.wav,1
TRAIN_5182,/content/drive/My Drive/CremaD/train/TRAIN_5182.wav,5
TRAIN_5183,/content/drive/My Drive/CremaD/train/TRAIN_5183.wav,0
TRAIN_5184,/content/drive/My Drive/CremaD/train/TRAIN_5184.wav,3
TRAIN_5185,/content/drive/My Drive/CremaD/train/TRAIN_5185.wav,2
TRAIN_5186,/content/drive/My Drive/CremaD/train/TRAIN_5186.wav,1
TRAIN_5187,/content/drive/My Drive/CremaD/train/TRAIN_5187.wav,1
TRAIN_5188,/content/drive/My Drive/CremaD/train/TRAIN_5188.wav,2
TRAIN_5189,/content/drive/My Drive/CremaD/train/TRAIN_5189.wav,5
TRAIN_5190,/content/drive/My Drive/CremaD/train/TRAIN_5190.wav,5
TRAIN_5191,/content/drive/My Drive/CremaD/train/TRAIN_5191.wav,4
TRAIN_5192,/content/drive/My Drive/CremaD/train/TRAIN_5192.wav,1
TRAIN_5193,/content/drive/My Drive/CremaD/train/TRAIN_5193.wav,2
TRAIN_5194,/content/drive/My Drive/CremaD/train/TRAIN_5194.wav,5
TRAIN_5195,/content/drive/My Drive/CremaD/train/TRAIN_5195.wav,5
TRAIN_5196,/content/drive/My Drive/CremaD/train/TRAIN_5196.wav,2
TRAIN_5197,/content/drive/My Drive/CremaD/train/TRAIN_5197.wav,3
TRAIN_5198,/content/drive/My Drive/CremaD/train/TRAIN_5198.wav,0
TRAIN_5199,/content/drive/My Drive/CremaD/train/TRAIN_5199.wav,2
TRAIN_5200,/content/drive/My Drive/CremaD/train/TRAIN_5200.wav,3
TRAIN_5201,/content/drive/My Drive/CremaD/train/TRAIN_5201.wav,0
TRAIN_5202,/content/drive/My Drive/CremaD/train/TRAIN_5202.wav,0
TRAIN_5203,/content/drive/My Drive/CremaD/train/TRAIN_5203.wav,1
TRAIN_5204,/content/drive/My Drive/CremaD/train/TRAIN_5204.wav,2
TRAIN_5205,/content/drive/My Drive/CremaD/train/TRAIN_5205.wav,1
TRAIN_5206,/content/drive/My Drive/CremaD/train/TRAIN_5206.wav,2
TRAIN_5207,/content/drive/My Drive/CremaD/train/TRAIN_5207.wav,1
TRAIN_5208,/content/drive/My Drive/CremaD/train/TRAIN_5208.wav,3
TRAIN_5209,/content/drive/My Drive/CremaD/train/TRAIN_5209.wav,0
TRAIN_5210,/content/drive/My Drive/CremaD/train/TRAIN_5210.wav,0
TRAIN_5211,/content/drive/My Drive/CremaD/train/TRAIN_5211.wav,1
TRAIN_5212,/content/drive/My Drive/CremaD/train/TRAIN_5212.wav,5
TRAIN_5213,/content/drive/My Drive/CremaD/train/TRAIN_5213.wav,2
TRAIN_5214,/content/drive/My Drive/CremaD/train/TRAIN_5214.wav,4
TRAIN_5215,/content/drive/My Drive/CremaD/train/TRAIN_5215.wav,2
TRAIN_5216,/content/drive/My Drive/CremaD/train/TRAIN_5216.wav,0
TRAIN_5217,/content/drive/My Drive/CremaD/train/TRAIN_5217.wav,5
TRAIN_5218,/content/drive/My Drive/CremaD/train/TRAIN_5218.wav,0
TRAIN_5219,/content/drive/My Drive/CremaD/train/TRAIN_5219.wav,2
TRAIN_5220,/content/drive/My Drive/CremaD/train/TRAIN_5220.wav,5
TRAIN_5221,/content/drive/My Drive/CremaD/train/TRAIN_5221.wav,0
TRAIN_5222,/content/drive/My Drive/CremaD/train/TRAIN_5222.wav,2
TRAIN_5223,/content/drive/My Drive/CremaD/train/TRAIN_5223.wav,5
TRAIN_5224,/content/drive/My Drive/CremaD/train/TRAIN_5224.wav,0
TRAIN_5225,/content/drive/My Drive/CremaD/train/TRAIN_5225.wav,3
TRAIN_5226,/content/drive/My Drive/CremaD/train/TRAIN_5226.wav,2
TRAIN_5227,/content/drive/My Drive/CremaD/train/TRAIN_5227.wav,0
TRAIN_5228,/content/drive/My Drive/CremaD/train/TRAIN_5228.wav,2
TRAIN_5229,/content/drive/My Drive/CremaD/train/TRAIN_5229.wav,3
TRAIN_5230,/content/drive/My Drive/CremaD/train/TRAIN_5230.wav,5
TRAIN_5231,/content/drive/My Drive/CremaD/train/TRAIN_5231.wav,0
TRAIN_5232,/content/drive/My Drive/CremaD/train/TRAIN_5232.wav,1
TRAIN_5233,/content/drive/My Drive/CremaD/train/TRAIN_5233.wav,5
TRAIN_5234,/content/drive/My Drive/CremaD/train/TRAIN_5234.wav,3
TRAIN_5235,/content/drive/My Drive/CremaD/train/TRAIN_5235.wav,3
TRAIN_5236,/content/drive/My Drive/CremaD/train/TRAIN_5236.wav,4
TRAIN_5237,/content/drive/My Drive/CremaD/train/TRAIN_5237.wav,5
TRAIN_5238,/content/drive/My Drive/CremaD/train/TRAIN_5238.wav,3
TRAIN_5239,/content/drive/My Drive/CremaD/train/TRAIN_5239.wav,5
TRAIN_5240,/content/drive/My Drive/CremaD/train/TRAIN_5240.wav,2
TRAIN_5241,/content/drive/My Drive/CremaD/train/TRAIN_5241.wav,0
TRAIN_5242,/content/drive/My Drive/CremaD/train/TRAIN_5242.wav,5
TRAIN_5243,/content/drive/My Drive/CremaD/train/TRAIN_5243.wav,5
TRAIN_5244,/content/drive/My Drive/CremaD/train/TRAIN_5244.wav,5
TRAIN_5245,/content/drive/My Drive/CremaD/train/TRAIN_5245.wav,1
TRAIN_5246,/content/drive/My Drive/CremaD/train/TRAIN_5246.wav,0
TRAIN_5247,/content/drive/My Drive/CremaD/train/TRAIN_5247.wav,2
TRAIN_5248,/content/drive/My Drive/CremaD/train/TRAIN_5248.wav,1
TRAIN_5249,/content/drive/My Drive/CremaD/train/TRAIN_5249.wav,4
TRAIN_5250,/content/drive/My Drive/CremaD/train/TRAIN_5250.wav,0
TRAIN_5251,/content/drive/My Drive/CremaD/train/TRAIN_5251.wav,5
TRAIN_5252,/content/drive/My Drive/CremaD/train/TRAIN_5252.wav,2
TRAIN_5253,/content/drive/My Drive/CremaD/train/TRAIN_5253.wav,0
TRAIN_5254,/content/drive/My Drive/CremaD/train/TRAIN_5254.wav,1
TRAIN_5255,/content/drive/My Drive/CremaD/train/TRAIN_5255.wav,4
TRAIN_5256,/content/drive/My Drive/CremaD/train/TRAIN_5256.wav,3
TRAIN_5257,/content/drive/My Drive/CremaD/train/TRAIN_5257.wav,4
TRAIN_5258,/content/drive/My Drive/CremaD/train/TRAIN_5258.wav,0
TRAIN_5259,/content/drive/My Drive/CremaD/train/TRAIN_5259.wav,3
TRAIN_5260,/content/drive/My Drive/CremaD/train/TRAIN_5260.wav,1
TRAIN_5261,/content/drive/My Drive/CremaD/train/TRAIN_5261.wav,1
TRAIN_5262,/content/drive/My Drive/CremaD/train/TRAIN_5262.wav,4
TRAIN_5263,/content/drive/My Drive/CremaD/train/TRAIN_5263.wav,0
TRAIN_5264,/content/drive/My Drive/CremaD/train/TRAIN_5264.wav,2
TRAIN_5265,/content/drive/My Drive/CremaD/train/TRAIN_5265.wav,3
TRAIN_5266,/content/drive/My Drive/CremaD/train/TRAIN_5266.wav,2
TRAIN_5267,/content/drive/My Drive/CremaD/train/TRAIN_5267.wav,4
TRAIN_5268,/content/drive/My Drive/CremaD/train/TRAIN_5268.wav,5
TRAIN_5269,/content/drive/My Drive/CremaD/train/TRAIN_5269.wav,2
TRAIN_5270,/content/drive/My Drive/CremaD/train/TRAIN_5270.wav,3
TRAIN_5271,/content/drive/My Drive/CremaD/train/TRAIN_5271.wav,5
TRAIN_5272,/content/drive/My Drive/CremaD/train/TRAIN_5272.wav,2
TRAIN_5273,/content/drive/My Drive/CremaD/train/TRAIN_5273.wav,1
TRAIN_5274,/content/drive/My Drive/CremaD/train/TRAIN_5274.wav,5
TRAIN_5275,/content/drive/My Drive/CremaD/train/TRAIN_5275.wav,5
TRAIN_5276,/content/drive/My Drive/CremaD/train/TRAIN_5276.wav,2
TRAIN_5277,/content/drive/My Drive/CremaD/train/TRAIN_5277.wav,5
TRAIN_5278,/content/drive/My Drive/CremaD/train/TRAIN_5278.wav,1
TRAIN_5279,/content/drive/My Drive/CremaD/train/TRAIN_5279.wav,3
TRAIN_5280,/content/drive/My Drive/CremaD/train/TRAIN_5280.wav,0
TRAIN_5281,/content/drive/My Drive/CremaD/train/TRAIN_5281.wav,4
TRAIN_5282,/content/drive/My Drive/CremaD/train/TRAIN_5282.wav,4
TRAIN_5283,/content/drive/My Drive/CremaD/train/TRAIN_5283.wav,2
TRAIN_5284,/content/drive/My Drive/CremaD/train/TRAIN_5284.wav,5
TRAIN_5285,/content/drive/My Drive/CremaD/train/TRAIN_5285.wav,3
TRAIN_5286,/content/drive/My Drive/CremaD/train/TRAIN_5286.wav,0
TRAIN_5287,/content/drive/My Drive/CremaD/train/TRAIN_5287.wav,2
TRAIN_5288,/content/drive/My Drive/CremaD/train/TRAIN_5288.wav,2
TRAIN_5289,/content/drive/My Drive/CremaD/train/TRAIN_5289.wav,0
